0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.52231949137069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.74477846753048,4.27853773475691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.40036611952587,3.72916922089295,4.17119566421045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.25551437313408,3.89204565476239,2.8324465658729,3.71846167571041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.16117252290404,3.92245967796361,4.84963228994284,3.61767921026935,4.12118044739569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.62120181853491,3.79507618750383,4.02829781271619,3.66287802576053,3.46037714768366,3.04533221453313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.95764298417145,3.48381524530154,4.09950030257648,3.38048002896395,3.59902232891886,3.0215430804001,3.19276981925104,0,0,0,0,0,0,0,0,0,0,0,0,0
5.95654021058538,6.30923645004373,3.95806047603521,6.33728224850849,4.20150469630849,7.05072667045322,6.06101857557305,6.19107832869707,0,0,0,0,0,0,0,0,0,0,0,0
3.32618999179368,3.89212206930037,2.8587604153269,3.85470896434309,2.57210466841308,4.14769871426454,3.46302759108787,3.52735302707814,4.22426004270922,0,0,0,0,0,0,0,0,0,0,0
3.1349702360777,3.84593633491557,3.89976618730758,3.65509140450179,3.43252446225322,3.60297808569625,3.24369654652013,3.27389826891392,5.87234829758965,3.58343188196185,0,0,0,0,0,0,0,0,0,0
4.07634680601901,4.6911265705261,2.87909380568881,4.33278887602335,2.7165532949771,5.0382778745176,4.19794566792863,4.26371586175539,3.6510121846915,3.00298724033092,4.15921560346749,0,0,0,0,0,0,0,0,0
3.81831093450511,4.16075645904722,3.15322531513685,4.30183796191867,2.92904150240973,4.52578403303181,3.91233160654791,3.8402067408999,4.39960911361739,2.94311872333517,3.58383081963191,3.20126662125619,0,0,0,0,0,0,0,0
3.36494657087818,3.89028961189681,3.00995577453212,3.61070269255102,2.6039582061297,4.18226997535621,3.46761429095388,3.50323119439398,4.42059665209921,2.75518293676596,3.39759534200774,3.01456462227958,3.0060802428891,0,0,0,0,0,0,0
4.81800244094982,5.214628052364,3.27735402432959,5.20984988755275,3.47730821826973,5.90643022447914,5.00713733069566,4.95118969987789,3.48698384834457,3.56606834382384,4.74543023177362,3.33431364679019,3.88247629589255,3.61567069232341,0,0,0,0,0,0
4.1092537751113,4.54768418783745,2.64965593453052,4.33309774031396,2.61813825238878,5.15434611116092,4.36538715821826,4.29473164121893,3.36135001852268,2.86588275829451,4.18732052269628,2.59874097322214,3.16331594018905,2.9161027014325,3.0710687897127,0,0,0,0,0
3.14826565142893,3.82282837663503,4.95007049013376,3.2222931296058,4.24781272129831,3.1845079745174,3.37016783624605,3.31588367992944,7.10354840840113,4.39274603475775,3.94018877657747,5.0725356229341,4.87319713327691,4.24092055988717,5.96906932391805,5.1079467793107,0,0,0,0
3.1569524177334,3.62070943925842,3.3421225585617,3.63355427764784,2.81322319295553,3.58084813479499,3.22679899267145,3.21093712993233,5.01892743917906,2.68911343963161,3.30595328560359,3.49619773628029,2.92920373399808,2.9688104574832,4.24079724307028,3.41910009229975,3.979599505297,0,0,0
4.68252236990816,5.00490911837207,3.22906825800422,4.93410417929627,3.18181747127391,5.56199230279695,4.81854938694327,4.98966701499813,3.58329788279861,3.29528434491465,4.58521005194929,3.06516378160629,3.59995657149951,3.49776991879949,3.53846567807448,3.09104444152166,5.68057240619288,3.8468380489788,0,0
3.3102176412538,4.13094144340486,3.18207333731363,3.68736391856979,2.7481709663319,3.82938525955938,3.41058693720267,3.54168754236665,4.76221290758329,2.69131524353298,3.3567417816062,2.99511334319056,3.02503123382763,2.93088775978098,3.92601775103176,2.87188285051529,4.1148784270321,2.68013010752454,3.69305829753182,0
